lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_status,call_reason,snr_sm_id,cycle,Reason_for_not_interested,language,watched_percentage,Lead_Status
USR1286,21,MALE,Visakhapatnam,Degree,Private Employee,social_media,JNR1015MG,Lead Stage,unsuccessful,demo_not_attended,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Wants offline classes,English,79.0,Yet to convert Lead
USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Wants offline classes,English,79.0,Yet to convert Lead
USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Wants offline classes,English,79.0,Yet to convert Lead
USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1015MG,awareness,successful,post_demo_followup,SNR504MG,2,Wants offline classes,English,79.0,Yet to convert Lead
USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1015MG,consideration,successful,interested_for_conversion,SNR504MG,2,Wants offline classes,English,79.0,Yet to convert Lead
USR1287,22,MALE,Mumbai,Looking for Job,Business,user_referrals,JNR1015MG,consideration,successful,followup_for_conversion,SNR504MG,2,Wants offline classes,English,79.0,Yet to convert Lead
USR1288,25,MALE,Chennai,Intermediate,Lawyer,website,JNR1015MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1288,25,MALE,Chennai,Intermediate,Lawyer,website,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1288,25,MALE,Chennai,Intermediate,Lawyer,website,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1288,25,MALE,Chennai,Intermediate,Lawyer,website,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1289,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1289,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1289,18,MALE,Mumbai,B.Tech,IT Employee,SEO,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1015MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,2,Wants offline classes,English,71.0,Yet to convert Lead
USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Wants offline classes,English,71.0,Yet to convert Lead
USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Wants offline classes,English,71.0,Yet to convert Lead
USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Wants offline classes,English,71.0,Yet to convert Lead
USR1290,24,MALE,Chennai,Looking for Job,Government Employee,email_marketing,JNR1015MG,awareness,successful,post_demo_followup,SNR504MG,2,Wants offline classes,English,71.0,Yet to convert Lead
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Wants offline classes,English,22.0,Yet to convert Lead
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,3,Wants offline classes,English,22.0,Yet to convert Lead
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,3,Wants offline classes,English,22.0,Yet to convert Lead
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,Lead Stage,unsuccessful,demo_not_attended,SNR504MG,3,Wants offline classes,English,22.0,Yet to convert Lead
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,awareness,successful,post_demo_followup,SNR504MG,3,Wants offline classes,English,22.0,Yet to convert Lead
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,consideration,successful,interested_for_conversion,SNR504MG,3,Wants offline classes,English,22.0,Yet to convert Lead
USR1291,18,FEMALE,Kochi,B.Tech,Government Employee,SEO,JNR1015MG,consideration,successful,followup_for_conversion,SNR504MG,3,Wants offline classes,English,22.0,Yet to convert Lead
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Shown Interest,English,70.0,Yet to convert Lead
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,3,Shown Interest,English,70.0,Yet to convert Lead
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,3,Shown Interest,English,70.0,Yet to convert Lead
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,awareness,successful,post_demo_followup,SNR504MG,3,Shown Interest,English,70.0,Yet to convert Lead
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,consideration,successful,interested_for_conversion,SNR504MG,3,Shown Interest,English,70.0,Yet to convert Lead
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,consideration,unsuccessful,followup_for_conversion,SNR504MG,3,Shown Interest,English,70.0,Yet to convert Lead
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,consideration,successful,followup_for_conversion,SNR504MG,3,Shown Interest,English,70.0,Yet to convert Lead
USR1292,24,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1015MG,conversion,successful,successful_conversion,SNR504MG,3,Shown Interest,English,70.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,Lead Stage,unsuccessful,demo_schedule,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,awareness,successful,post_demo_followup,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,consideration,successful,interested_for_conversion,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,consideration,successful,followup_for_conversion,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1293,21,FEMALE,Visakhapatnam,Degree,Government Employee,user_referrals,JNR1015MG,conversion,successful,successful_conversion,SNR504MG,3,Shown Interest,English,23.0,Yet to convert Lead
USR1294,22,FEMALE,Mumbai,Looking for Job,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1294,22,FEMALE,Mumbai,Looking for Job,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1294,22,FEMALE,Mumbai,Looking for Job,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,3,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,3,Wants offline classes,English,24.0,Yet to convert Lead
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Wants offline classes,English,24.0,Yet to convert Lead
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,3,Wants offline classes,English,24.0,Yet to convert Lead
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,3,Wants offline classes,English,24.0,Yet to convert Lead
USR1295,20,FEMALE,Chennai,B.Tech,Government Employee,user_referrals,JNR1015MG,awareness,successful,post_demo_followup,SNR504MG,3,Wants offline classes,English,24.0,Yet to convert Lead
USR1296,20,FEMALE,Kochi,B.Tech,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,4,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1296,20,FEMALE,Kochi,B.Tech,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,4,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1296,20,FEMALE,Kochi,B.Tech,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,4,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1296,20,FEMALE,Kochi,B.Tech,Government Employee,user_referrals,JNR1015MG,Lead Stage,unsuccessful,demo_not_attended,SNR504MG,4,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,4,Shown Interest,English,69.0,Yet to convert Lead
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,4,Shown Interest,English,69.0,Yet to convert Lead
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,4,Shown Interest,English,69.0,Yet to convert Lead
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,Lead Stage,unsuccessful,demo_not_attended,SNR504MG,4,Shown Interest,English,69.0,Yet to convert Lead
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,awareness,successful,post_demo_followup,SNR504MG,4,Shown Interest,English,69.0,Yet to convert Lead
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,consideration,successful,interested_for_conversion,SNR504MG,4,Shown Interest,English,69.0,Yet to convert Lead
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,consideration,successful,followup_for_conversion,SNR504MG,4,Shown Interest,English,69.0,Yet to convert Lead
USR1297,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,conversion,successful,successful_conversion,SNR504MG,4,Shown Interest,English,69.0,Yet to convert Lead
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,4,Cannot afford,English,12.0,Yet to convert Lead
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,4,Cannot afford,English,12.0,Yet to convert Lead
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,4,Cannot afford,English,12.0,Yet to convert Lead
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,4,Cannot afford,English,12.0,Yet to convert Lead
USR1298,16,FEMALE,Visakhapatnam,Intermediate,Government Employee,user_referrals,JNR1015MG,awareness,successful,post_demo_followup,SNR504MG,4,Cannot afford,English,12.0,Yet to convert Lead
USR1299,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,4,No time for student,Info Unavailable,0,Yet to convert Lead
USR1299,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,4,No time for student,Info Unavailable,0,Yet to convert Lead
USR1299,20,FEMALE,Visakhapatnam,B.Tech,Business,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,4,No time for student,Info Unavailable,0,Yet to convert Lead
USR1300,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1015MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,4,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1300,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1015MG,Lead Stage,successful,lead_introduction,SNR504MG,4,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1300,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1015MG,Lead Stage,successful,demo_schedule,SNR504MG,4,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1300,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1015MG,Lead Stage,successful,demo_not_attended,SNR504MG,4,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,1,Shown Interest,English,20.0,Yet to convert Lead
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,1,Shown Interest,English,20.0,Yet to convert Lead
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,1,Shown Interest,English,20.0,Yet to convert Lead
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,Lead Stage,unsuccessful,demo_not_attended,SNR504MG,1,Shown Interest,English,20.0,Yet to convert Lead
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,awareness,successful,post_demo_followup,SNR504MG,1,Shown Interest,English,20.0,Yet to convert Lead
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,consideration,successful,interested_for_conversion,SNR504MG,1,Shown Interest,English,20.0,Yet to convert Lead
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,consideration,successful,followup_for_conversion,SNR504MG,1,Shown Interest,English,20.0,Yet to convert Lead
USR1302,20,MALE,Bengaluru,B.Tech,Business,user_referrals,JNR1016MG,conversion,successful,successful_conversion,SNR504MG,1,Shown Interest,English,20.0,Yet to convert Lead
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,1,Shown Interest,English,80.0,Yet to convert Lead
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,1,Shown Interest,English,80.0,Yet to convert Lead
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,1,Shown Interest,English,80.0,Yet to convert Lead
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,1,Shown Interest,English,80.0,Yet to convert Lead
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,awareness,successful,post_demo_followup,SNR504MG,1,Shown Interest,English,80.0,Yet to convert Lead
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,consideration,successful,interested_for_conversion,SNR504MG,1,Shown Interest,English,80.0,Yet to convert Lead
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,consideration,successful,followup_for_conversion,SNR504MG,1,Shown Interest,English,80.0,Yet to convert Lead
USR1303,20,FEMALE,Visakhapatnam,B.Tech,Lawyer,user_referrals,JNR1016MG,conversion,successful,successful_conversion,SNR504MG,1,Shown Interest,English,80.0,Yet to convert Lead
USR1304,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,1,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1304,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,1,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1304,16,MALE,Mumbai,Intermediate,IT Employee,user_referrals,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,1,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,1,Wants offline classes,English,81.0,Yet to convert Lead
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,1,Wants offline classes,English,81.0,Yet to convert Lead
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,1,Wants offline classes,English,81.0,Yet to convert Lead
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,1,Wants offline classes,English,81.0,Yet to convert Lead
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,awareness,successful,post_demo_followup,SNR504MG,1,Wants offline classes,English,81.0,Yet to convert Lead
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,consideration,successful,interested_for_conversion,SNR504MG,1,Wants offline classes,English,81.0,Yet to convert Lead
USR1305,16,MALE,Chennai,Intermediate,Government Employee,user_referrals,JNR1016MG,awareness,successful,followup_for_consideration,SNR504MG,1,Wants offline classes,English,81.0,Yet to convert Lead
USR1306,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1306,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1306,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1306,16,MALE,Kochi,Intermediate,Doctor,user_referrals,JNR1016MG,Lead Stage,unsuccessful,demo_not_attended,SNR504MG,2,Student not interested in domain,Info Unavailable,0,Yet to convert Lead
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Shown Interest,English,28.0,Yet to convert Lead
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Shown Interest,English,28.0,Yet to convert Lead
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Shown Interest,English,28.0,Yet to convert Lead
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,awareness,successful,post_demo_followup,SNR504MG,2,Shown Interest,English,28.0,Yet to convert Lead
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,consideration,successful,interested_for_conversion,SNR504MG,2,Shown Interest,English,28.0,Yet to convert Lead
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,consideration,successful,followup_for_conversion,SNR504MG,2,Shown Interest,English,28.0,Yet to convert Lead
USR1307,16,FEMALE,Kochi,Intermediate,Professor/Faculty,social_media,JNR1016MG,conversion,successful,successful_conversion,SNR504MG,2,Shown Interest,English,28.0,Yet to convert Lead
USR1308,20,MALE,Kochi,B.Tech,Business,website,JNR1016MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1308,20,MALE,Kochi,B.Tech,Business,website,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1308,20,MALE,Kochi,B.Tech,Business,website,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1308,20,MALE,Kochi,B.Tech,Business,website,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Wants offline classes,Info Unavailable,0,Yet to convert Lead
USR1309,20,MALE,Kochi,B.Tech,Lawyer,website,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1309,20,MALE,Kochi,B.Tech,Lawyer,website,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1309,20,MALE,Kochi,B.Tech,Lawyer,website,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Cannot afford,Info Unavailable,0,Yet to convert Lead
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,2,Student not interested in domain,English,82.0,Yet to convert Lead
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,2,Student not interested in domain,English,82.0,Yet to convert Lead
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,2,Student not interested in domain,English,82.0,Yet to convert Lead
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,2,Student not interested in domain,English,82.0,Yet to convert Lead
USR1310,20,FEMALE,Kochi,B.Tech,IT Employee,website,JNR1016MG,awareness,successful,post_demo_followup,SNR504MG,2,Student not interested in domain,English,82.0,Yet to convert Lead
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Shown Interest,English,36.0,Yet to convert Lead
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,3,Shown Interest,English,36.0,Yet to convert Lead
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,3,Shown Interest,English,36.0,Yet to convert Lead
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,Lead Stage,unsuccessful,demo_not_attended,SNR504MG,3,Shown Interest,English,36.0,Yet to convert Lead
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,awareness,successful,post_demo_followup,SNR504MG,3,Shown Interest,English,36.0,Yet to convert Lead
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,consideration,successful,interested_for_conversion,SNR504MG,3,Shown Interest,English,36.0,Yet to convert Lead
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,consideration,successful,followup_for_conversion,SNR504MG,3,Shown Interest,English,36.0,Yet to convert Lead
USR1311,20,FEMALE,Kochi,B.Tech,Private Employee,website,JNR1016MG,conversion,successful,successful_conversion,SNR504MG,3,Shown Interest,English,36.0,Yet to convert Lead
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Shown Interest,English,44.0,Yet to convert Lead
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,3,Shown Interest,English,44.0,Yet to convert Lead
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,3,Shown Interest,English,44.0,Yet to convert Lead
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,awareness,successful,post_demo_followup,SNR504MG,3,Shown Interest,English,44.0,Yet to convert Lead
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,consideration,successful,interested_for_conversion,SNR504MG,3,Shown Interest,English,44.0,Yet to convert Lead
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,consideration,successful,followup_for_conversion,SNR504MG,3,Shown Interest,English,44.0,Yet to convert Lead
USR1312,20,FEMALE,Kochi,B.Tech,Business,social_media,JNR1016MG,conversion,successful,successful_conversion,SNR504MG,3,Shown Interest,English,44.0,Yet to convert Lead
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,Lead Stage,unsuccessful,lead_introduction,SNR504MG,3,Shown Interest,English,52.0,Yet to convert Lead
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Shown Interest,English,52.0,Yet to convert Lead
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,Lead Stage,unsuccessful,demo_schedule,SNR504MG,3,Shown Interest,English,52.0,Yet to convert Lead
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,Lead Stage,successful,demo_schedule,SNR504MG,3,Shown Interest,English,52.0,Yet to convert Lead
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,Lead Stage,successful,demo_not_attended,SNR504MG,3,Shown Interest,English,52.0,Yet to convert Lead
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,awareness,successful,post_demo_followup,SNR504MG,3,Shown Interest,English,52.0,Yet to convert Lead
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,consideration,successful,interested_for_conversion,SNR504MG,3,Shown Interest,English,52.0,Yet to convert Lead
USR1313,21,FEMALE,Kochi,Degree,Lawyer,SEO,JNR1016MG,conversion,successful,successful_conversion,SNR504MG,3,Shown Interest,English,52.0,Yet to convert Lead
USR1314,22,MALE,Mumbai,Looking for Job,IT Employee,SEO,JNR1016MG,Lead Stage,successful,lead_introduction,SNR504MG,3,Shown Interest,English,60.0,Yet to convert Lead
